time,source,model,temperature_1000hPa,relative_humidity_1000hPa,dew_point_1000hPa,cloud_cover_1000hPa,vertical_velocity_1000hPa,geopotential_height_1000hPa,temperature_925hPa,relative_humidity_925hPa,dew_point_925hPa,cloud_cover_925hPa,vertical_velocity_925hPa,geopotential_height_925hPa,temperature_850hPa,relative_humidity_850hPa,dew_point_850hPa,cloud_cover_850hPa,vertical_velocity_850hPa,geopotential_height_850hPa,temperature_700hPa,relative_humidity_700hPa,dew_point_700hPa,cloud_cover_700hPa,vertical_velocity_700hPa,geopotential_height_700hPa,temperature_600hPa,relative_humidity_600hPa,dew_point_600hPa,cloud_cover_600hPa,vertical_velocity_600hPa,geopotential_height_600hPa,temperature_500hPa,relative_humidity_500hPa,dew_point_500hPa,cloud_cover_500hPa,vertical_velocity_500hPa,geopotential_height_500hPa,temperature_400hPa,relative_humidity_400hPa,dew_point_400hPa,cloud_cover_400hPa,vertical_velocity_400hPa,geopotential_height_400hPa,temperature_300hPa,relative_humidity_300hPa,dew_point_300hPa,cloud_cover_300hPa,vertical_velocity_300hPa,geopotential_height_300hPa,timezone,latitude_grid,longitude_grid,elevation_m,generationtime_ms
2026-09-27T08:00,pressure_profile,cmc_gem_seamless,67.5,65.0,55.3,0.0,,337.927,71.0,49.0,50.9,0.0,,2545.932,65.2,31.0,33.8,0.0,,4940.945,47.9,4.0,-22.3,0.0,,10272.31,35.3,5.0,-29.1,0.0,,14396.325,16.5,13.0,-26.1,0.0,,19124.016,-8.7,55.0,-20.5,0.0,,24638.704,-33.7,42.0,-48.6,0.0,,31379.644,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-27T09:00,pressure_profile,cmc_gem_seamless,68.7,63.0,55.6,0.0,,341.207,70.8,50.0,51.2,0.0,,2552.494,65.0,30.0,32.8,0.0,,4947.507,47.9,4.0,-22.3,0.0,,10278.871,35.0,5.0,-29.4,0.0,,14399.606,16.0,13.0,-26.5,0.0,,19124.016,-8.7,67.0,-16.8,0.0,,24638.704,-33.7,40.0,-49.4,0.0,,31379.644,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-27T10:00,pressure_profile,cmc_gem_seamless,70.7,64.0,57.9,0.0,,344.488,70.6,52.0,52.1,0.0,,2562.336,65.0,30.0,32.8,0.0,,4954.069,47.6,4.0,-22.5,0.0,,10288.714,34.3,5.0,-29.9,0.0,,14406.168,16.0,14.0,-24.5,0.0,,19127.296,-8.1,73.0,-14.3,6.0,,24638.704,-33.7,36.0,-51.2,0.0,,31384.938,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-27T11:00,pressure_profile,cmc_gem_seamless,72.1,65.0,59.7,0.0,,344.488,70.4,53.0,52.4,0.0,,2565.617,65.0,29.0,32.0,0.0,,4957.349,47.3,4.0,-22.7,0.0,,10291.995,34.0,5.0,-30.1,0.0,,14406.168,15.6,16.0,-23.0,0.0,,19124.016,-7.5,78.0,-12.5,15.0,,24634.652,-33.7,34.0,-52.1,0.0,,31384.938,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-27T12:00,pressure_profile,cmc_gem_seamless,73.0,66.0,61.0,0.0,,337.927,70.6,53.0,52.6,0.0,,2562.336,65.0,29.0,32.0,0.0,,4954.069,47.3,4.0,-22.7,0.0,,10288.714,33.7,5.0,-30.3,0.0,,14399.606,15.2,16.0,-23.4,0.0,,19114.174,-6.9,78.0,-11.9,15.0,,24626.55,-33.7,42.0,-48.6,0.0,,31379.644,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-27T13:00,pressure_profile,cmc_gem_seamless,73.4,68.0,62.2,0.0,,324.803,71.0,53.0,53.0,0.0,,2552.494,64.8,29.0,31.8,0.0,,4947.507,47.3,6.0,-18.4,0.0,,10278.871,33.3,5.0,-30.6,0.0,,14393.045,14.8,17.0,-22.1,0.0,,19104.33,-6.9,77.0,-12.3,12.0,,24610.35,-32.8,54.0,-43.6,0.0,,31369.062,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-27T14:00,pressure_profile,cmc_gem_seamless,73.6,70.0,63.2,0.0,,311.68,71.4,52.0,52.8,0.0,,2542.651,64.8,29.0,31.8,0.0,,4937.664,47.1,6.0,-18.6,0.0,,10269.029,33.3,5.0,-30.6,0.0,,14379.921,14.4,20.0,-19.5,0.0,,19087.926,-6.4,75.0,-12.2,9.0,,24594.148,-32.8,64.0,-40.7,0.0,,31353.186,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-27T15:00,pressure_profile,cmc_gem_seamless,73.4,71.0,63.4,0.0,,298.556,72.2,48.0,51.4,0.0,,2526.247,64.6,30.0,32.4,0.0,,4924.541,46.8,6.0,-18.8,0.0,,10252.625,33.3,5.0,-30.6,0.0,,14363.518,13.9,27.0,-13.8,0.0,,19068.242,-6.4,77.0,-11.8,12.0,,24573.896,-32.8,70.0,-39.1,0.0,,31337.314,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-27T16:00,pressure_profile,cmc_gem_seamless,72.9,73.0,63.7,0.0,,282.152,73.1,42.0,48.7,0.0,,2509.843,64.6,31.0,33.3,0.0,,4904.856,46.2,7.0,-15.6,0.0,,10232.939,33.3,4.0,-35.8,0.0,,14340.552,13.1,37.0,-8.3,0.0,,19045.276,-6.4,80.0,-10.9,18.0,,24553.644,-33.7,72.0,-39.5,3.0,,31316.146,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-27T17:00,pressure_profile,cmc_gem_seamless,72.3,75.0,64.0,0.0,,272.31,73.3,39.0,46.9,0.0,,2496.719,64.4,32.0,33.9,0.0,,4891.733,46.0,7.0,-15.8,0.0,,10216.535,33.3,5.0,-30.6,0.0,,14324.147,12.7,43.0,-5.7,0.0,,19028.872,-6.4,77.0,-11.8,12.0,,24533.392,-33.7,68.0,-40.5,0.0,,31294.98,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-27T18:00,pressure_profile,cmc_gem_seamless,71.8,78.0,64.6,0.0,,272.31,72.6,40.0,46.9,0.0,,2493.438,64.2,31.0,32.9,0.0,,4885.171,46.0,7.0,-15.8,0.0,,10209.974,33.0,8.0,-23.3,0.0,,14317.585,12.7,43.0,-5.7,0.0,,19019.03,-6.4,60.0,-16.7,0.0,,24521.24,-33.7,56.0,-43.8,0.0,,31273.812,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-27T19:00,pressure_profile,cmc_gem_seamless,71.1,82.0,65.3,0.0,,275.591,71.4,43.0,47.7,0.0,,2493.438,63.9,30.0,31.9,0.0,,4885.171,46.0,7.0,-15.8,0.0,,10206.693,32.3,13.0,-13.9,0.0,,14314.305,12.7,40.0,-7.1,0.0,,19012.466,-6.9,37.0,-26.6,0.0,,24513.14,-33.7,36.0,-51.2,0.0,,31257.936,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-27T20:00,pressure_profile,cmc_gem_seamless,70.3,85.0,65.6,0.0,,278.871,69.8,47.0,48.7,0.0,,2493.438,63.7,28.0,30.0,0.0,,4881.89,46.0,9.0,-10.1,0.0,,10203.412,31.7,18.0,-7.6,0.0,,14307.743,13.1,36.0,-9.1,0.0,,19005.906,-7.5,18.0,-39.6,0.0,,24505.04,-33.7,22.0,-59.0,0.0,,31236.772,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-27T21:00,pressure_profile,cmc_gem_seamless,69.4,86.0,65.1,0.0,,282.152,68.2,53.0,50.4,0.0,,2490.158,63.5,25.0,27.0,0.0,,4875.328,45.7,14.0,-0.2,0.0,,10193.569,31.3,25.0,-0.5,0.0,,14297.9,13.1,27.0,-14.6,0.0,,18992.784,-8.1,10.0,-50.2,0.0,,24492.888,-33.7,14.0,-65.9,0.0,,31215.604,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-27T22:00,pressure_profile,cmc_gem_seamless,68.4,87.0,64.3,0.0,,282.152,66.3,62.0,52.9,0.0,,2486.877,63.1,21.0,22.5,0.0,,4865.486,45.1,22.0,8.7,0.0,,10183.728,30.7,33.0,4.6,0.0,,14284.777,13.5,17.0,-23.1,0.0,,18976.378,-8.7,7.0,-57.2,0.0,,24476.686,-32.8,10.0,-70.1,0.0,,31199.73,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-27T23:00,pressure_profile,cmc_gem_seamless,67.3,88.0,63.6,0.0,,285.433,64.5,69.0,54.1,0.0,,2483.596,62.6,16.0,15.8,0.0,,4855.643,44.6,29.0,14.2,0.0,,10173.885,30.7,35.0,6.2,0.0,,14271.653,13.5,9.0,-35.8,0.0,,18959.974,-9.2,5.0,-62.1,0.0,,24460.484,-32.8,8.0,-73.3,0.0,,31178.562,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-28T00:00,pressure_profile,cmc_gem_seamless,66.4,91.0,63.7,10.0,,285.433,62.7,75.0,54.7,0.0,,2480.315,62.0,11.0,6.8,0.0,,4845.801,44.1,37.0,19.2,0.0,,10164.042,31.0,26.0,0.3,0.0,,14255.249,13.9,4.0,-47.4,0.0,,18943.57,-9.2,5.0,-62.1,0.0,,24448.334,-32.8,6.0,-77.4,0.0,,31157.396,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-28T01:00,pressure_profile,cmc_gem_seamless,65.5,94.0,63.7,26.0,,288.714,60.9,81.0,55.1,0.0,,2477.034,61.5,5.0,-10.2,0.0,,4839.239,43.2,43.0,22.4,0.0,,10150.919,31.3,13.0,-14.7,0.0,,14238.846,14.4,3.0,-53.7,0.0,,18930.448,-9.2,5.0,-62.1,0.0,,24436.182,-33.7,8.0,-74.1,0.0,,31141.522,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-28T02:00,pressure_profile,cmc_gem_seamless,64.8,96.0,63.6,40.0,,285.433,59.6,86.0,55.4,10.0,,2473.754,60.9,1.0,-40.7,0.0,,4829.397,42.7,43.0,21.9,0.0,,10137.795,31.7,3.0,-43.9,0.0,,14222.441,14.8,1.0,-64.2,0.0,,18914.042,-9.2,7.0,-57.6,0.0,,24424.03,-34.6,8.0,-74.8,0.0,,31125.646,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-28T03:00,pressure_profile,cmc_gem_seamless,64.2,97.0,63.4,48.0,,275.591,58.6,89.0,55.3,20.0,,2463.911,60.5,0.0,,0.0,,4816.273,42.4,32.0,14.8,0.0,,10118.11,31.7,0.0,,0.0,,14199.476,15.2,1.0,-64.0,0.0,,18897.638,-8.7,7.0,-57.2,0.0,,24411.878,-35.5,10.0,-72.3,0.0,,31109.77,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-28T04:00,pressure_profile,cmc_gem_seamless,64.0,97.0,63.2,48.0,,265.748,58.2,90.0,55.3,24.0,,2450.787,60.2,0.0,,0.0,,4799.869,42.4,14.0,-2.8,0.0,,10095.145,31.7,0.0,,0.0,,14176.51,15.6,3.0,-52.8,0.0,,18881.234,-8.7,7.0,-57.2,0.0,,24399.728,-36.4,12.0,-70.4,0.0,,31093.894,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-28T05:00,pressure_profile,cmc_gem_seamless,63.9,97.0,63.0,48.0,,259.186,57.8,91.0,55.2,27.0,,2444.226,59.6,2.0,-29.2,0.0,,4790.027,42.1,1.0,-50.6,0.0,,10075.459,32.0,1.0,-55.1,0.0,,14160.105,16.0,4.0,-45.9,0.0,,18871.39,-8.1,7.0,-56.8,0.0,,24391.626,-37.3,12.0,-71.1,0.0,,31088.606,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-28T06:00,pressure_profile,cmc_gem_seamless,63.7,97.0,62.8,48.0,,262.467,57.6,92.0,55.3,32.0,,2447.507,58.3,11.0,3.9,0.0,,4790.027,41.6,0.0,,0.0,,10065.617,32.7,1.0,-54.7,0.0,,14153.543,16.5,4.0,-45.6,0.0,,18871.39,-8.1,7.0,-56.8,0.0,,24391.626,-37.3,12.0,-71.1,0.0,,31088.606,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-28T07:00,pressure_profile,cmc_gem_seamless,63.7,97.0,62.8,48.0,,272.31,57.6,93.0,55.6,36.0,,2457.349,56.5,23.0,19.2,0.0,,4796.588,41.0,1.0,-51.3,0.0,,10062.336,33.3,1.0,-54.3,0.0,,14156.824,16.5,4.0,-45.6,0.0,,18881.234,-8.7,8.0,-53.7,0.0,,24395.678,-37.3,10.0,-73.8,0.0,,31099.188,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-28T08:00,pressure_profile,cmc_gem_seamless,64.4,94.0,62.6,26.0,,282.152,57.8,92.0,55.5,32.0,,2467.192,55.5,33.0,26.8,0.0,,4803.15,40.5,3.0,-32.8,0.0,,10062.336,34.0,1.0,-53.8,0.0,,14160.105,16.9,4.0,-45.3,0.0,,18887.794,-8.7,8.0,-53.7,0.0,,24403.778,-37.3,8.0,-76.9,0.0,,31104.48,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-28T09:00,pressure_profile,cmc_gem_seamless,66.2,86.0,61.9,0.0,,288.714,58.4,88.0,54.8,16.0,,2477.034,55.0,37.0,29.2,0.0,,4809.712,40.2,3.0,-33.0,0.0,,10068.897,34.3,1.0,-53.6,0.0,,14163.386,16.9,4.0,-45.3,0.0,,18894.358,-8.7,7.0,-57.2,0.0,,24411.878,-37.3,8.0,-76.9,0.0,,31109.77,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-28T10:00,pressure_profile,cmc_gem_seamless,68.7,74.0,60.1,0.0,,291.995,59.4,82.0,53.9,0.0,,2483.596,55.0,38.0,29.9,0.0,,4819.554,39.9,3.0,-33.2,0.0,,10078.74,34.3,1.0,-53.6,0.0,,14169.947,17.3,4.0,-45.0,0.0,,18897.638,-8.7,7.0,-57.2,0.0,,24415.93,-37.3,8.0,-76.9,0.0,,31109.77,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-28T11:00,pressure_profile,cmc_gem_seamless,70.7,66.0,58.8,0.0,,288.714,60.4,77.0,53.1,0.0,,2486.877,55.2,40.0,31.3,0.0,,4826.116,40.2,4.0,-27.8,0.0,,10088.583,34.3,1.0,-53.6,0.0,,14176.51,17.3,4.0,-45.0,0.0,,18907.48,-8.7,5.0,-61.7,0.0,,24428.082,-37.3,8.0,-76.9,0.0,,31120.354,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-28T12:00,pressure_profile,cmc_gem_seamless,71.4,63.0,58.2,0.0,,278.871,61.5,74.0,53.2,0.0,,2480.315,55.7,45.0,34.7,0.0,,4826.116,41.0,9.0,-13.9,0.0,,10101.706,34.3,1.0,-53.6,0.0,,14189.633,17.3,4.0,-45.0,0.0,,18920.604,-8.7,5.0,-61.7,0.0,,24444.284,-36.4,8.0,-76.2,0.0,,31136.228,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-28T13:00,pressure_profile,cmc_gem_seamless,71.6,62.0,57.9,0.0,,262.467,62.9,71.0,53.4,0.0,,2470.473,56.3,50.0,37.9,0.0,,4822.835,42.1,16.0,-1.5,0.0,,10111.549,34.3,1.0,-53.6,0.0,,14202.756,17.7,3.0,-51.4,0.0,,18937.008,-8.1,5.0,-61.2,0.0,,24460.484,-36.4,8.0,-76.2,0.0,,31157.396,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-28T14:00,pressure_profile,cmc_gem_seamless,71.8,62.0,58.1,0.0,,249.344,64.1,67.0,52.9,0.0,,2460.63,57.4,52.0,39.9,0.0,,4819.554,43.2,20.0,4.8,0.0,,10121.392,34.3,1.0,-53.6,0.0,,14215.879,17.7,3.0,-51.4,0.0,,18950.13,-8.1,5.0,-61.2,0.0,,24476.686,-35.5,8.0,-75.5,0.0,,31178.562,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-28T15:00,pressure_profile,cmc_gem_seamless,72.0,60.0,57.3,0.0,,236.22,64.9,62.0,51.6,0.0,,2447.507,58.9,49.0,39.8,0.0,,4812.992,43.5,21.0,6.2,0.0,,10124.672,34.7,1.0,-53.4,0.0,,14222.441,17.7,3.0,-51.4,0.0,,18956.694,-8.1,5.0,-61.2,0.0,,24484.788,-35.5,10.0,-72.3,0.0,,31194.438,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-28T16:00,pressure_profile,cmc_gem_seamless,72.1,59.0,57.0,0.0,,223.097,65.7,56.0,49.5,0.0,,2437.664,60.9,43.0,38.2,0.0,,4806.431,43.8,21.0,6.4,0.0,,10121.392,34.7,3.0,-41.9,0.0,,14225.722,17.7,3.0,-51.4,0.0,,18959.974,-7.5,7.0,-56.3,0.0,,24492.888,-34.6,10.0,-71.6,0.0,,31205.02,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-28T17:00,pressure_profile,cmc_gem_seamless,72.0,58.0,56.4,0.0,,216.535,66.7,51.0,48.0,0.0,,2431.102,62.2,38.0,36.3,0.0,,4806.431,44.1,21.0,6.7,0.0,,10124.672,35.0,3.0,-41.7,0.0,,14232.283,17.7,4.0,-44.7,0.0,,18969.816,-7.5,8.0,-52.8,0.0,,24505.04,-34.6,12.0,-68.9,0.0,,31220.896,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-28T18:00,pressure_profile,cmc_gem_seamless,71.6,60.0,57.0,0.0,,219.816,68.2,47.0,47.2,0.0,,2434.383,62.6,35.0,34.6,0.0,,4816.273,44.9,22.0,8.5,0.0,,10137.795,35.0,3.0,-41.7,0.0,,14245.407,17.7,6.0,-39.7,0.0,,18986.22,-7.5,12.0,-47.2,0.0,,24521.24,-34.6,12.0,-68.9,0.0,,31242.064,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-28T19:00,pressure_profile,cmc_gem_seamless,70.9,62.0,57.2,0.0,,232.94,69.8,43.0,46.3,0.0,,2444.226,62.4,34.0,33.7,0.0,,4829.397,45.7,24.0,11.3,0.0,,10154.199,35.3,3.0,-41.5,0.0,,14258.53,17.7,7.0,-35.8,0.0,,19009.186,-6.9,13.0,-44.5,0.0,,24541.494,-34.6,10.0,-71.6,0.0,,31268.522,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-28T20:00,pressure_profile,cmc_gem_seamless,69.8,65.0,57.5,0.0,,242.782,71.0,40.0,45.4,0.0,,2454.068,62.4,32.0,32.2,0.0,,4839.239,46.2,26.0,12.8,0.0,,10167.323,35.3,3.0,-41.5,0.0,,14274.935,17.7,10.0,-29.8,0.0,,19025.59,-6.9,17.0,-40.7,0.0,,24557.694,-34.6,10.0,-71.6,0.0,,31289.688,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-28T21:00,pressure_profile,cmc_gem_seamless,68.2,68.0,57.2,0.0,,252.625,71.0,37.0,43.4,0.0,,2460.63,62.8,30.0,30.9,0.0,,4845.801,46.5,27.0,14.0,0.0,,10180.446,35.3,3.0,-41.5,0.0,,14288.058,17.7,13.0,-25.1,0.0,,19038.714,-6.4,18.0,-38.6,0.0,,24573.896,-34.6,10.0,-71.6,0.0,,31310.854,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-28T22:00,pressure_profile,cmc_gem_seamless,66.4,70.0,56.3,0.0,,259.186,70.4,34.0,40.7,0.0,,2463.911,63.3,28.0,29.6,0.0,,4849.082,46.5,27.0,14.0,0.0,,10190.289,35.6,3.0,-41.2,0.0,,14304.462,17.7,16.0,-21.3,0.0,,19048.556,-6.4,22.0,-35.6,0.0,,24590.098,-34.6,10.0,-71.6,0.0,,31332.022,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-28T23:00,pressure_profile,cmc_gem_seamless,64.9,71.0,55.3,0.0,,265.748,69.6,32.0,38.4,0.0,,2467.192,63.7,27.0,29.1,0.0,,4849.082,46.5,28.0,14.9,0.0,,10196.851,35.6,4.0,-34.1,0.0,,14314.305,17.7,17.0,-19.6,0.0,,19055.12,-5.8,22.0,-35.2,0.0,,24602.25,-34.6,10.0,-71.6,0.0,,31347.896,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-29T00:00,pressure_profile,cmc_gem_seamless,64.0,69.0,53.7,0.0,,269.029,68.6,31.0,36.8,0.0,,2467.192,64.4,26.0,28.7,0.0,,4849.082,46.5,28.0,14.9,0.0,,10203.412,35.6,5.0,-28.9,0.0,,14317.585,17.7,19.0,-18.1,0.0,,19061.68,-5.2,20.0,-36.1,0.0,,24610.35,-34.6,12.0,-68.9,0.0,,31358.478,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-29T01:00,pressure_profile,cmc_gem_seamless,63.5,65.0,51.5,0.0,,272.31,67.6,30.0,35.1,0.0,,2463.911,64.8,26.0,29.1,0.0,,4849.082,46.2,29.0,15.6,0.0,,10206.693,36.0,6.0,-24.5,0.0,,14317.585,17.7,20.0,-16.6,0.0,,19064.96,-4.7,18.0,-37.1,0.0,,24614.4,-35.5,12.0,-69.7,0.0,,31363.772,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-29T02:00,pressure_profile,cmc_gem_seamless,63.1,61.0,49.5,0.0,,272.31,67.0,30.0,34.6,0.0,,2460.63,65.5,26.0,29.7,0.0,,4845.801,46.2,29.0,15.6,0.0,,10206.693,36.0,8.0,-21.0,0.0,,14317.585,17.7,20.0,-16.6,0.0,,19064.96,-4.1,15.0,-40.2,0.0,,24618.452,-35.5,14.0,-67.4,0.0,,31369.062,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-29T03:00,pressure_profile,cmc_gem_seamless,62.8,57.0,47.3,0.0,,265.748,67.2,30.0,34.7,0.0,,2454.068,65.9,26.0,30.0,0.0,,4839.239,46.2,29.0,15.6,0.0,,10203.412,36.0,9.0,-18.1,0.0,,14317.585,18.1,20.0,-16.3,0.0,,19061.68,-3.5,12.0,-44.0,0.0,,24622.502,-35.5,14.0,-67.4,0.0,,31374.356,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-29T04:00,pressure_profile,cmc_gem_seamless,62.6,52.0,44.7,0.0,,255.906,68.0,30.0,35.4,0.0,,2444.226,66.5,26.0,30.6,0.0,,4835.958,46.2,29.0,15.6,0.0,,10196.851,36.3,10.0,-15.2,0.0,,14317.585,18.1,20.0,-16.3,0.0,,19058.398,-3.5,8.0,-49.6,0.0,,24622.502,-35.5,16.0,-65.4,0.0,,31379.644,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-29T05:00,pressure_profile,cmc_gem_seamless,62.4,48.0,42.5,0.0,,249.344,68.8,30.0,36.1,0.0,,2440.945,67.0,26.0,31.0,0.0,,4832.677,46.5,28.0,14.9,0.0,,10193.569,36.3,11.0,-12.8,0.0,,14320.866,18.6,20.0,-15.9,0.0,,19058.398,-2.9,7.0,-52.8,0.0,,24630.602,-35.5,16.0,-65.4,0.0,,31390.23,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-29T06:00,pressure_profile,cmc_gem_seamless,61.9,46.0,40.9,0.0,,252.625,69.2,29.0,35.6,0.0,,2444.226,67.4,25.0,30.4,0.0,,4835.958,46.8,27.0,14.3,0.0,,10200.131,36.3,13.0,-10.7,0.0,,14330.709,18.6,19.0,-17.4,0.0,,19064.96,-2.9,5.0,-57.4,0.0,,24642.754,-35.5,16.0,-65.4,0.0,,31406.106,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-29T07:00,pressure_profile,cmc_gem_seamless,61.5,45.0,40.0,0.0,,259.186,69.6,28.0,35.1,0.0,,2450.787,67.6,24.0,29.5,0.0,,4845.801,47.3,26.0,13.8,0.0,,10209.974,36.0,14.0,-9.1,0.0,,14343.832,18.6,19.0,-17.4,0.0,,19074.802,-2.4,5.0,-56.9,0.0,,24663.004,-35.5,14.0,-67.4,0.0,,31421.978,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-29T08:00,pressure_profile,cmc_gem_seamless,62.1,45.0,40.5,0.0,,265.748,70.2,27.0,34.6,0.0,,2457.349,68.1,23.0,28.9,0.0,,4855.643,47.6,24.0,13.0,0.0,,10223.098,36.0,15.0,-7.3,0.0,,14356.955,18.6,17.0,-18.9,0.0,,19087.926,-2.4,5.0,-56.9,0.0,,24679.208,-35.5,14.0,-67.4,0.0,,31437.854,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-29T09:00,pressure_profile,cmc_gem_seamless,64.8,45.0,42.9,0.0,,269.029,71.0,26.0,34.4,0.0,,2467.192,68.5,22.0,28.1,0.0,,4865.486,47.9,23.0,12.2,0.0,,10239.501,36.0,16.0,-5.6,0.0,,14370.079,19.0,16.0,-20.3,0.0,,19104.33,-2.4,5.0,-56.9,0.0,,24695.408,-35.5,14.0,-67.4,0.0,,31453.73,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-29T10:00,pressure_profile,cmc_gem_seamless,68.5,45.0,46.4,0.0,,265.748,72.2,25.0,34.4,0.0,,2473.754,69.1,21.0,27.5,0.0,,4878.609,47.9,22.0,11.1,0.0,,10255.905,35.6,18.0,-4.4,0.0,,14383.202,19.4,14.0,-21.7,0.0,,19120.734,-2.4,7.0,-52.4,0.0,,24707.56,-35.5,12.0,-69.7,0.0,,31469.606,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-29T11:00,pressure_profile,cmc_gem_seamless,71.6,45.0,49.1,0.0,,259.186,73.3,24.0,34.4,0.0,,2477.034,69.6,20.0,26.7,0.0,,4885.171,48.2,21.0,10.1,0.0,,10265.748,35.6,19.0,-2.9,0.0,,14393.045,19.8,14.0,-21.4,0.0,,19133.86,-2.4,7.0,-52.4,0.0,,24719.71,-35.5,12.0,-69.7,0.0,,31480.188,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-29T12:00,pressure_profile,cmc_gem_seamless,73.2,46.0,51.2,0.0,,239.501,74.9,23.0,34.6,0.0,,2467.192,70.0,20.0,27.1,0.0,,4878.609,48.4,20.0,9.2,0.0,,10262.467,35.6,20.0,-1.5,0.0,,14393.045,20.2,14.0,-21.1,0.0,,19137.138,-2.4,7.0,-52.4,0.0,,24723.762,-35.5,12.0,-69.7,0.0,,31485.48,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-29T13:00,pressure_profile,cmc_gem_seamless,74.3,47.0,52.8,0.0,,216.535,76.9,23.0,36.3,0.0,,2454.068,70.5,20.0,27.4,0.0,,4868.767,48.4,20.0,9.2,0.0,,10252.625,36.0,20.0,-1.3,0.0,,14389.764,20.7,16.0,-18.9,0.0,,19133.86,-1.8,7.0,-51.9,0.0,,24719.71,-35.5,12.0,-69.7,0.0,,31485.48,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
2026-09-29T14:00,pressure_profile,cmc_gem_seamless,75.2,49.0,54.7,0.0,,193.57,78.5,22.0,36.5,0.0,,2440.945,70.9,20.0,27.8,0.0,,4858.924,48.7,19.0,8.1,0.0,,10246.063,36.0,20.0,-1.3,0.0,,14386.483,20.7,16.0,-18.9,0.0,,19130.578,-1.8,7.0,-51.9,0.0,,24719.71,-35.5,12.0,-69.7,0.0,,31485.48,America/Los_Angeles,34.066547,-118.52405,86.0,96.29034996032715
